length_cm,AMERICAN PLAICE,COD(ATLANTIC),HERRING(ATLANTIC),ATLANTIC HALIBUT ,REDFISH UNSEPARATED,"TURBOT, GREENLAND HALIBUT",HADDOCK,SANDLANCES,SILVER HAKE,SPINY DOGFISH,WHITE HAKE,WITCH FLOUNDER,YELLOWTAIL FLOUNDER,YEAR
59,,282465.1417,,8095.212715,,,,,,,97579.3569,,,1994
60,,302953.2724,,,,15927.18383,28670.90068,,,19539.22505,60102.55116,,,1994
61,70226.97983,194265.3489,,,,,5214.495765,,,,83936.50962,,,1994
62,,61030.57419,,,,,,,,23044.44445,40847.76078,,,1994
63,,124141.4933,,,,,,,,23277.59684,35593.79307,,,1994
64,,,,7750.965704,,,,,,24971.28008,15001.82586,,,1994
65,,165532.6323,,,,,,,,17433.59619,,,,1994
66,,145454.0285,,25686.74131,,,,,,22355.62524,,,,1994
67,,81809.98764,,,,,,,,39432.503,52634.56432,,,1994
68,,19936.60637,,,,,,,,39386.86001,48566.09324,,,1994
69,,36740.25396,,,,,,,,22396.47984,,,,1994
70,,,,25095.64629,,,,,,35058.53788,,,,1994
71,,,,,,,,,,21832.29437,11982.0053,,,1994
72,,74680.08637,,,,,12746.00671,,,,,,,1994
73,,133582.9603,,,,,,,,38779.23621,,,,1994
74,,,,7740.929505,,,,,,40833.83164,,,,1994
75,,137116.2222,,,,,,,,26572.49685,,,,1994
76,,37253.70335,,7409.451462,,,,,,63494.45303,,,,1994
77,,11930.74272,,,,,,,,18041.91153,,,,1994
78,,,,,,,,,,61603.19353,,,,1994
79,,,,20769.74644,,,,,,113544.5255,46771.66388,,,1994
80,,,,24703.85384,,,,,,,,,,1994
81,,,,12652.24102,,,,,,20023.46995,,,,1994
82,,,,,,,,,,21167.38116,,,,1994
83,,62382.4996,,,,,,,,46457.46772,,,,1994
84,,,,24468.76076,,,,,,,,,,1994
85,,19281.18231,,,,,,,,21082.51668,,,,1994
87,,,,19097.34767,,,,,,,,,,1994
93,,,,24502.60973,,,,,,,,,,1994
96,,,,,,,,,,20364.89378,,,,1994
97,,,,13358.50846,,,,,,,,,,1994
98,,62655.1991,,,,,,,,,,,,1994
120,,,,18170.16025,,,,,,,,,,1994
4,2825615.312,,,,1325828.695,,,,,,,,,1995
5,29671423.05,1773484.681,,,2851541.928,,132642.3227,2671605.01,,,,,,1995
6,95864977.26,5487502.272,,,3155246.163,,124820.1261,1856818.906,,,,1832768.205,485634.8936,1995
7,36969043.18,6728858.724,,,1961684.211,,603346.8469,1950101.492,,,,14956659.24,435863.8466,1995
8,21887748.91,5514918.899,,,5395826.731,,1822067.044,5864386.258,,,,31806340.67,1139798.223,1995
9,34028823.82,3160171.142,,,4984516.431,,1869897.893,650033.8306,5291646.32,,,74404634.69,993870.7125,1995
10,52241898.77,5246684.464,,,4038451.147,,67886.20467,4209299.1,722056.2054,,,31532518.39,,1995
11,53134255.34,2906828.603,,,4969579.669,,449067.1623,25948149.41,1114891.908,,,3748036.317,4459771.234,1995
12,79909604.41,673999.9582,,,3797487.701,,,129030325.3,3287349.65,,,3727932.066,2226693.292,1995
13,86626727.39,,,,2792666.778,,,127621393,1095335.668,,225836.906,14286670.52,2681771.98,1995
14,63914803.86,,,,2573898.179,,,287514568.7,5001243.223,,,25236878.25,354690.4763,1995
15,47784484.52,1198950.242,,,7309056.335,261334.6809,,498693477.1,13402849.72,,191177.6182,21604738.44,10304376.89,1995
16,58325132.7,503757.5943,,,15593890.87,,171857.4522,1090369395,25255029.53,,528327.6742,29554158.29,5095540.532,1995
17,51754555,1279074.226,,,21604117.02,637401.8385,791823.1662,1373519609,38723399.21,,487116.4071,6076522.817,4950000.762,1995
18,74280122.1,1295346.831,,,25122975.32,,884223.6055,2076166711,49460221.88,,899092.376,1650395.777,28996738.25,1995
19,65831907.43,722792.2173,,,23340510.61,272864.2736,1106609.826,2332145424,72084200.62,,1831018.949,5919600.445,27687830.04,1995
20,61378227.71,1214380.047,,,18367983.79,,3534834.954,2847726807,56599880.69,,1949397.341,6331709.646,42370179.65,1995
21,58409449.86,865623.0429,12969556.96,,10811527.58,668732.2829,6849671.635,5151721399,37931080.93,,1193754.387,4027249.701,31769860.3,1995
22,46646918.6,1630296.719,1200204.837,,6368743.157,1214580.515,7670448.746,5064024296,41542829.17,,1359128.063,1071652.618,37423471.9,1995
23,34186056.51,1101644.049,13558997.89,,5817067.546,1105570.362,7921891.272,4316140562,40264315.18,,1090168.58,296309.3973,31386859.27,1995
24,34196399.85,1126084.562,84356082.56,,6396602.188,1341862.918,3447039.43,2754038873,65583649.73,,269641.4406,802987.8186,21842373.75,1995
25,28832541.67,1425978.661,156594179.1,,5468116.423,1062155.706,2435597.733,1659000906,65638677.33,,214418.9721,1155227.101,12755950.63,1995
26,41809093.52,1589182.934,367502714.9,,5115632.775,557960.559,1196110.659,145516933.1,83989990.85,,290623.9008,1619124.452,15859677.23,1995
27,28323654.8,1241966.548,467790383.3,,9934160.095,924920.4413,1570987.939,285382614.6,76210817.74,,452928.947,996779.2473,14836371.31,1995
28,27759920.06,2544272.747,381604248.8,,23469331.62,223267.7085,3994097.299,,60715652.23,,1170359.036,2160324.076,17234054.17,1995
29,22071137.25,2033704.939,496304818.7,48241.36819,42204432.87,205067.3089,5510602.241,,45984669.81,,1111689.78,1546182.891,18452164.13,1995
30,19177739.89,2311031.897,507058666.5,,48842971.29,,8464784.214,,40535974.92,,2242126.876,1256126.518,17212488.13,1995
31,15868874.8,2915938.675,682713159.8,,37656435.63,313007.7068,6599228.827,,27550089.15,132386.8462,2096980.928,938837.4072,12899528.52,1995
32,12679657.1,2493718.169,,,27700152.33,,6230744.387,,22309811.84,104724.3143,2798690.531,2521798.017,10045550.09,1995
33,11258773.18,2417530.999,772624287.2,,10967022.74,,5531967.528,,16027878.79,117784.7915,3466943.859,1044426.142,6169861.643,1995
34,10167928.61,2874952.739,708772260.3,,8756295.849,215596.9597,5296419.603,,5988400.937,,2843183.031,1710441.913,3916425.061,1995
35,7264758.712,4503870.018,665622646.9,,2383030.316,187526.1888,3645567.648,,5187913.358,,2425051.611,1249665.786,1627368.338,1995
36,5436462.792,4547244.426,413226945.8,,1581441.492,121314.4425,2837238.569,,2388288.34,,2515967.288,787001.0936,1591821.93,1995
37,4436579.434,4038415.222,327589613.5,,1374967.866,113825.3806,3264647.416,,2977618.176,,2768757.645,684282.2582,899670.2845,1995
38,2871661.157,3888065.31,162088490.5,78340.64477,1670065.28,341361.3225,3683043.106,,1066139.569,,1947783.003,296684.9948,751417.4101,1995
39,1643437.125,3933155.858,83802637.87,59690.95985,616585.4904,148707.5104,4568861.474,,1004541.649,,1317394.228,319634.9571,269585.6214,1995
40,1866544.114,3629268.463,27791861.01,13946.78601,866402.8168,31943.42591,5247250.084,,,,913372.8315,473530.9782,209432.3092,1995
41,1105645.933,1792364.77,7227029.516,,746773.678,407221.9575,5422868.378,,730943.7249,,688786.3598,199024.2935,155860.3209,1995
42,979668.5925,2408829.847,11076515.48,,529816.7049,257040.6354,4958788.347,,262239.9592,64795.13845,556820.0525,110147.1189,,1995
43,509492.0072,1481433.693,,21671.04668,243834.2926,213120.918,4215089.302,,57582.99183,,410584.8227,57023.8108,,1995
44,839372.8719,1651288.978,,,93212.29758,157388.2789,3057689.691,,375697.9647,,248074.5133,,,1995
45,792432.0438,1202455.765,,11110.19162,,35310.07929,2069111.622,,30070.33316,,216807.4031,72281.80937,,1995
46,266977.2213,1043530.758,,,,107423.082,1154306.899,,276728.634,56680.95167,267187.8598,96514.48002,,1995
47,368447.8556,960140.6927,,65255.09189,,37252.20926,975399.2379,,170069.7765,,272915.8072,95181.44032,,1995
48,70239.96375,861400.3718,,,,69256.2651,366842.0217,,322000.9825,107240.1904,153419.838,,,1995
49,138362.7648,1020060.5,,,,43863.47836,335962.6556,,125603.8549,,128962.8353,32410.23564,,1995
50,132069.444,1102699.755,,48011.28958,,,142303.0782,,184034.6001,,158739.6178,64003.65552,,1995
51,128667.3492,915653.9469,,29828.2922,,88505.32652,80182.57043,,231168.5842,,64124.59133,,,1995
52,32371.52931,493164.6037,,,,101161.0291,107451.5654,,,48961.96567,54426.97956,62100.8077,,1995
53,152350.8888,654535.6193,,15650.581,,,56305.20633,,,,118489.3667,,,1995
54,118491.188,791343.1592,,,,19469.53145,169179.5967,,,,115920.8783,,,1995
55,,621396.8308,,8546.956359,,,92234.41891,,55777.6259,,118162.3701,,,1995
56,60530.48506,535219.2263,,62292.43978,,,140577.6706,,,,52354.69827,,,1995
57,,574205.3316,,14654.27018,,,137801.3075,,54178.61134,,38258.3101,,,1995
58,,289443.3573,,,,,97481.24587,,,,32354.80668,,,1995
59,,353941.0238,,25815.84731,,,78730.75455,,28932.51275,27314.92904,91853.59212,,,1995
60,,202771.7051,,,,,118217.9834,,,,74431.93642,,,1995
61,,278533.0105,,,,,97448.52799,,,105619.0812,,,,1995
62,,213969.6868,,,,,66793.31341,,,42683.6152,,,,1995
63,,87667.03874,,,,,28846.47936,,,121128.0653,95248.99199,,,1995
64,,137832.4683,,,,,32509.69164,,,146240.3709,,,,1995
65,,99147.85697,,24562.58063,,,32108.29006,,,67559.26414,,,,1995
66,,114923.0874,,7658.594084,,,27790.3398,,,88937.89734,,,,1995
67,54811.4202,78973.11479,,,,,,,,204381.0491,,,,1995
68,,,,,,,,,,156250.7817,54234.56041,,,1995
69,,19566.96859,,,,,,,,217644.1404,,,,1995
70,,66853.6675,,,,,,,,194395.7988,,,,1995
71,,55905.89353,,,,,,,,300102.771,,,,1995
72,,,,,,,,,,383378.4807,,,,1995
73,,,,,,,,,,496726.3492,16657.43012,,,1995
74,,23312.18688,,17657.16493,,,,,,456031.9954,,,,1995
75,,67121.3184,,,,,,,,462648.4175,,,,1995
76,,19554.58333,,,,,,,,574598.7215,,,,1995
77,,19544.87953,,,,,,,,472368.3217,,,,1995
78,,19762.30682,,,,,,,,431785.0794,,,,1995
79,,,,,,,,,,244664.8264,,,,1995
80,,,,18567.75282,,,,,,235360.6902,,,,1995
81,,,,,,,,,,73130.17185,,,,1995
82,,,,,,,,,,63544.5626,,,,1995
83,,,,,,,,,,48604.25023,,,,1995
84,,,,,,,,,,185377.1492,,,,1995
85,,,,21888.24036,,,,,,,,,,1995
86,,,,,,,,,,63219.42161,,,,1995
87,,,,17882.29945,,,,,,54153.61245,,,,1995
90,,,,,,,,,,38867.68151,,,,1995
96,,19485.19434,,17826.57803,,,,,,,,,,1995
98,,,,17319.54684,,,,,,,,,,1995
141,,,,17294.47766,,,,,,,,,,1995
3,,,,,283194.0628,,,,,,,,,1996
5,1592519.126,,,,1771992.026,,,,,,,,,1996
6,16414138.31,,,,4361304.144,,,,,,,,,1996
7,16680495.33,,,,14071319.38,,3739892.142,,,,114672.9418,,1490230.332,1996
8,9905992.955,1261907.655,,,25134517.82,,10568747.52,,,,450027.9431,2721934.109,668969.9462,1996
9,9568233.188,,,,14153157.31,,30282630.58,2748510.488,773664.8959,,96361.72822,7569647.984,1307825.477,1996
10,74199110.09,1051168.813,,,9641090.754,,21251687.81,28064159.35,2415071.705,,,1376144.774,818319.3918,1996
11,95759865.13,,,,4896568.172,,7952763.331,67120934.88,,,,,4268267.151,1996
12,68683545.98,,,,4303607.448,,42625.36423,114538521.5,1974893.363,,,1041490.127,3234191.555,1996
13,45115517.76,319955.4681,,,4988546.664,,,114177260.8,6132796.186,,254066.727,8123014.992,2787122.8,1996
14,40490996.48,571133.3818,,,4911993.585,312860.5078,,152763210.2,23802424.44,,,15934834.16,3452281.717,1996
15,45112594.17,1708782.812,,,4873065.491,2135091.77,310330.1308,156941049.2,52179509.99,,238840.0728,13856969.31,5165833.271,1996
16,53518871.48,2525302.258,,,6480170.645,15674647.23,290840.7164,128844037.6,98366859.96,,26706.45031,5770769.164,4184594.336,1996
17,47000535.41,2884607.889,,,7365639.593,22973744.05,1014523.744,147372798.9,105182768.9,,111518.7,3517190.356,11007264.39,1996
18,36144909.18,3081324.785,,,10149649.95,17839957.44,5103255.696,181104515.9,67196596.97,,281713.0959,4819807.079,18295197.58,1996
19,38168499.05,999740.4185,,,13257768.1,5454949.872,10233776.96,145825954.4,38445649.03,,785184.3141,7295509.622,11827865.92,1996
20,33931679.35,2756482.21,,,18894795.57,2391266.54,14598832.58,187662320.2,32868166.63,,515565.1376,7960476.673,13247229.18,1996
21,32289817.97,1461402.72,404640.4878,,14073470.88,1296020.502,17696716.64,152151239.2,15651974.54,,81410.83578,3575372.286,20871770.17,1996
22,29290246.86,1193997.83,,,18281180.86,278659.7655,17091826.68,195314834,10810734.92,,82333.88781,4289481.724,39226167.79,1996
23,29736278.1,2039900.882,,,15433927.01,100124.4378,12304955.96,153185385.5,11818493.67,,191099.0306,4401158.541,29970730.04,1996
24,34538105.18,2403583.728,,,20521214.89,336746.4307,8133035.6,58144724.14,34413412.44,,320222.8826,5118699.921,41033533.43,1996
25,34551618.16,1292621.131,11121593.24,,22428144.28,290063.9705,3887698.589,71638876.07,76776449.44,172609.0605,233138.2439,6375724.547,40852972.89,1996
26,29745223.12,2676190.166,43307659.71,,29112030.16,278035.8095,2068289.943,33116498.93,165753718.1,160922.97,846374.2481,5331022.598,32178256.33,1996
27,22607033.77,2255127.157,174739150.6,,28739423.11,447490.2329,2160331.005,12794750.2,178992159.4,,712470.8911,2765211.645,21372179.16,1996
28,19769178.94,3169987.274,317228614.5,,32512710.24,788714.6744,1635550.354,4264916.733,150734041.3,,1112731.888,1628840.795,10131790.21,1996
29,20835029.58,4657015.436,510849967.1,,30519661.44,1093223.227,5195836.756,,105025732.4,411337.5028,1210860.811,2224958.055,8167145.821,1996
30,16339671.68,3962714.011,381218352.3,,34953093.72,1242933.961,8747705.559,,56784734.43,483683.3047,1981484.601,2335677.05,7025782.302,1996
31,13095655.96,5265162.561,324272478,,32123949.8,857246.5731,8631830.108,,23976306.58,277903.7531,1876648.36,1705805.615,6591204.227,1996
32,14592377.3,3487287.984,,,27583558.26,956523.0734,8620687.751,,13277952.5,31511.07156,2509538.401,1821069.414,4538997.026,1996
33,10841823.68,2666522.667,368504929.8,,18959877.2,1492803.578,10977443.56,,6480191.773,89256.26422,2851112.833,2463008.031,3584676.413,1996
34,10399623.88,2130971.822,430578831.7,,10110388.15,1506612.397,10250878.41,,1548965.817,84445.5365,2838188.386,1722018.667,1324200.037,1996
35,4872082.198,2499114.369,230130530.6,,7562971.279,1435276.819,8101808.176,,530970.7251,53373.22692,2259721.516,1362276.496,1189228.386,1996
36,5974883.717,1787495.311,178020872.1,9192.044576,4336571.703,920344.429,8024169.332,,214078.364,50707.74931,2129470.394,1191492.927,561962.5595,1996
37,3970537.866,2061612.345,108942209.9,,2876865.342,660282.002,6851577.77,,150334.783,140346.812,1178459.81,370405.3322,445944.3772,1996
38,2724062.028,1669194.538,84677160.08,,1084687.147,254790.3433,5563610.368,,506018.2746,115156.1972,1320235.065,434362.9032,59831.96727,1996
39,2481640.774,1428098.894,3720244.359,33612.74373,628907.7562,405778.3479,4386080.411,,234842.5984,196146.6297,1528703.753,673670.9514,,1996
40,1747516.299,1350634.011,7051643.344,6973.393003,517459.0894,74027.47536,4196764.317,,275366.7274,168807.099,1237234.603,704342.5374,,1996
41,1093176.864,1436940.754,1476384.607,,250666.5954,133170.4931,5496142.256,,448683.0763,,865825.757,308562.5576,,1996
42,1321973.008,1243250.174,,,159184.533,175291.5806,3201851.417,,24497.18607,19496.5635,810609.2455,69351.88376,48399.1684,1996
43,827567.0888,1383485.341,,6274.264989,193287.9653,292521.1337,5222675.135,,30100.24756,115634.079,824946.7471,147520.2578,,1996
44,310830.8952,1327664.796,,6013.361295,351274.8753,146912.8996,3142917.676,,34638.48415,54489.60915,445703.4295,158874.6087,,1996
45,230122.9584,826833.5565,,5555.095808,52975.09792,154309.0978,3032753.647,,52459.23451,17583.51428,348681.3881,31274.29026,,1996
46,188820.6859,834034.5372,,31809.25225,208335.874,98210.42848,2196158.185,,27307.7836,,282121.0622,55097.97891,,1996
47,218578.4756,622357.2703,,25566.93274,,178965.6725,1409575.247,,195125.7248,,256143.1128,62973.38644,,1996
48,66812.68488,588355.8111,,26300.67947,50582.99442,142534.5856,1025356.786,,197014.0033,32268.08727,266648.8183,,,1996
49,103391.0059,756196.3534,,52991.54756,49953.06066,239852.1422,409189.0518,,50384.00379,,179671.2836,,,1996
50,31588.78343,523907.3054,,23424.37954,,133331.2087,412879.367,,,,71885.15852,26690.44746,,1996
51,151937.4899,459701.9494,,,,30251.63126,152834.27,,24074.68706,,124081.2243,,,1996
52,,316477.7752,,27208.709,,30133.0725,46818.31646,,179898.8388,,202852.8015,,,1996
53,,298477.2307,,21888.66128,49486.14816,31352.24092,107719.6681,,,,303443.6237,,,1996
54,120453.2894,369059.3004,,26003.68963,,,131678.7457,,118348.4259,,90631.4683,,,1996
55,,264813.2441,,4273.478179,,,54471.46611,,,,106383.3941,,,1996
56,,260620.3668,,22070.57006,,,23960.29653,,168076.8071,,69764.87228,,,1996
57,27638.70781,232002.8376,,,,,15591.93136,,,,85506.96012,,,1996
58,29145.87252,125466.8291,,24328.36384,,29145.87252,21413.89724,,,,67249.15495,,,1996
59,42968.19063,229233.2131,,,,,,,51668.66542,34321.81848,21949.20324,,,1996
60,42517.48226,64215.42554,,24096.62486,,,2647.479483,,,,87435.03945,,,1996
61,,141268.1465,,,,,12151.48278,,,,86899.83934,,,1996
62,,26200.92319,,23493.71558,,,23951.94108,,,22317.07711,53934.836,,,1996
63,,,,,,,,,,21109.25394,,,,1996
64,,86828.78097,,,,,,,,41520.32837,,,,1996
65,,46471.43354,,23169.85699,,,11513.96499,,,,,,,1996
66,,,,,,,,,,40947.6772,,,,1996
67,,64547.57276,,,,23684.00862,,,,62217.07884,,,,1996
68,,43558.90691,,,,,,,,98402.09654,,,,1996
69,,81690.60704,,,,,,,,20310.2143,,,,1996
70,,68574.46203,,,,,,,,3287.500334,,,,1996
72,,26236.62579,,,,,,,,3260.533122,,,,1996
73,,,,25636.9569,,,,,,21125.25996,,,,1996
74,,67392.35273,,,,,10569.46646,,,58497.29584,,,,1996
75,,26176.77604,,,,,,,,37598.47629,,,,1996
76,,19443.47774,,16778.69557,,,,,,39247.15738,,,,1996
77,,52297.68996,,13717.97697,,,,,,92635.15652,,,,1996
78,,63405.15031,,,,,,,,,,,,1996
79,,19641.36896,,,,,,,,,,,,1996
80,,,,,,,,,,71516.80378,,,,1996
82,,,,18157.65472,,,,,,,,,,1996
83,,45497.35409,,17931.59786,,,,,,3175.803457,,,,1996
84,,52190.12403,,,,,,,,,,,,1996
87,,,,15044.74423,,,,,,,,,,1996
91,,,,16553.83597,,,,,,,,,,1996
92,,,,19167.38507,,,,,,,,,,1996
97,,26068.21909,,,,,,,,,,,,1996
4,,,,,1166252.365,,,,,,,,,1997
5,372923.2626,,,,12319856.93,,380852.186,876066.5367,,,462068.5453,,,1997
6,9049607.547,,,,6270630.184,,350428.2534,8561706.141,,,1057781.363,4161713.057,,1997
7,4845618.075,,,,18747706.84,,807642.9876,23410345.24,,,1176440.843,9038562.287,,1997
8,7822206.684,1766691.673,,,24709663.79,,617340.1415,4604910.954,,,355221.8398,20459362.07,,1997
9,6236645.361,,,,10055082.4,752969.5876,3297381.035,2379850.042,,,1839556.305,61197606.13,2913691.142,1997
10,32858612.77,968503.2954,,,5398579.198,1353080.895,913735.2581,2630796.947,241890.1921,,,55567649.43,4023910.718,1997
11,33627953.49,,,,6735028.818,,235246.4592,,2666638.436,,,24839505.62,3260982.323,1997
12,41970841.97,,,,3666873.18,,,,5199640.416,,,6645871.356,,1997
13,53355616.43,,,,3374116.774,,,15606318.11,34533040.49,,,2619953.88,2338087.371,1997
14,45390526.43,,,,3375200.28,346525.1192,,91021764.18,81641724.65,,,223128.4868,947871.7423,1997
15,53041099.3,,,,5869528.173,,,123370990.9,204657233.5,,,1284446.833,3779796.074,1997
16,51336325.9,,411579.4627,,8691826.584,,229522.6161,200065529.7,178458500.9,,,,8278728.664,1997
17,39782511.07,374984.2124,,,11394633.82,,545219.9704,233144412.9,169828083.5,,,6780033.731,14036996.12,1997
18,37908604.9,657304.9507,871887.3844,,5923765.967,,1488856.287,219681164.7,88088338.05,,180901.9946,8384409.541,29519356.61,1997
19,43495343.26,97959.74103,,,4555489.251,,955968.026,238484329.1,28651075.3,,316049.7457,13065144.99,31176034.86,1997
20,38321711.34,912247.2416,,,7715066.501,,4326567.534,297727074.9,10531993.63,,637397.8772,8996341.984,28397130.65,1997
21,37931918.3,972473.8239,,,10317519.84,217512.8237,9984611.846,239896546.7,19550543.6,,433983.4209,8261624.08,34625512.33,1997
22,32565096.06,773361.4893,,,10645276.97,,14886584.24,265681536.8,22345897.85,,768973.8638,9449135.608,64270069.96,1997
23,25612205.88,1376725.999,756586.7673,,11058716.49,420611.1425,12484934.87,395740076.9,49882947.46,,658375.7225,8676738.411,74812497.24,1997
24,24046484.73,2350487.295,8267978.711,,11662985.26,1922299.855,7976910.447,335961691.7,100978422,67863.333,616908.5644,12749172.26,87491285.19,1997
25,25735563.88,1145021.351,11562948.33,,9302773.719,3638077.742,6511401.301,253320907.6,119294155.5,,595044.5592,7955131.553,78012083.25,1997
26,14924455.88,1826167.403,36940417.47,,9741991.413,2972219.065,8193094.972,124546014.6,79923011.1,,1485588.877,5842418.97,94912817.42,1997
27,18237958.17,1226906.02,94585200.65,,8631515.148,4544707.165,11816864.11,89386559.49,64368959.36,,880886.8161,5269309.861,68201661.93,1997
28,17309390.86,2232449.891,208369865.6,,9470904.92,2084411.642,12933150.37,19875488.02,53817608.64,,1473623.071,5585014.219,55929672.18,1997
29,16114227,1192894.929,426275107.6,,19706420.98,1097557.549,12683650.89,,41034500.56,,2016625.596,3700745.357,42788505.42,1997
30,13288764.1,1397891.735,423310184.3,,29158725.51,352617.5752,8545451.431,,27844231.87,168918.687,2585364.264,2904917.894,35039019.87,1997
31,15741235.13,983802.4014,219727773.2,142350.6055,30053559.43,296649.154,4553039.907,,11595681.5,,2839122.322,2489145.514,20272215.29,1997
32,10085688.73,742483.3943,,,31146599.92,448869.4006,4388059.009,,10207027.63,,4151383.838,3081385.797,21644365.99,1997
