length_cm,AMERICAN PLAICE,COD(ATLANTIC),HERRING(ATLANTIC),ATLANTIC HALIBUT ,REDFISH UNSEPARATED,"TURBOT, GREENLAND HALIBUT",HADDOCK,SANDLANCES,SILVER HAKE,SPINY DOGFISH,WHITE HAKE,WITCH FLOUNDER,YELLOWTAIL FLOUNDER,YEAR
49,146099.2758,1113682.562,,,,47622.14701,387895.9483,,118255.6259,,117227.7956,23924.3788,,1995
50,148872.7643,1281834.095,,63756.37429,,,174654.0553,,185063.8208,,154138.2361,50348.43878,,1995
51,154633.3733,1131893.437,,42202.95056,,109394.1412,104486.1949,,247963.4202,,66426.46646,,,1995
52,41426.64857,647511.1108,,,,133160.1593,148491.3229,,,27507.82111,60072.64573,55271.86964,,1995
53,207359.3385,911740.0871,,25045.49379,,,82425.26489,,,,139175.6224,,,1995
54,171327.2442,1168167.128,,,,28963.20947,262068.9052,,,,144731.0206,,,1995
55,,971066.7227,,15399.75995,,,151030.8434,,76528.49901,,156642.1951,,,1995
56,98448.64686,884516.348,,118902.5842,,,243085.8879,,,,73611.52339,,,1995
57,,1002548.733,,29602.6225,,,251390.3145,,83514.34253,,56993.33644,,,1995
58,,533397.4352,,,,,187440.6031,,,,51016.25518,,,1995
59,,687806.7679,,58237.54015,,,159420.3806,,49905.1346,22304.46773,153149.5148,,,1995
60,,415148.734,,,,,251861.8316,,,,131105.5068,,,1995
61,,600287.4786,,,,,218257.1656,,,95191.83902,,,,1995
62,,485018.9584,,,,,157140.2853,,,40367.05572,,,,1995
63,,208841.0444,,,,,71230.64732,,,120111.5175,196758.9276,,,1995
64,,344797.7008,,,,,84192.89068,,,151934.7567,,,,1995
65,,260255.7035,,75553.33317,,,87146.00432,,,73487.0445,,,,1995
66,,316307.2502,,24737.57097,,,78991.60165,,,101214.8803,,,,1995
67,159248.0617,227749.0147,,,,,,,,243183.7468,,,,1995
68,,,,,,,,,,194252.2498,143777.4842,,,1995
69,,61824.29215,,,,,,,,282528.7606,,,,1995
70,,220882.339,,,,,,,,263332.3886,,,,1995
71,,193027.111,,,,,,,,423961.757,,,,1995
72,,,,,,,,,,564506.024,,,,1995
73,,,,,,,,,,761893.2962,55676.64033,,,1995
74,,91525.66463,,82263.78141,,,,,,728227.4724,,,,1995
75,,274737.8153,,,,,,,,768745.8417,,,,1995
76,,83399.77872,,,,,,,,992950.7141,,,,1995
77,,86810.89832,,,,,,,,848501.2811,,,,1995
78,,91364.26943,,,,,,,,805807.2605,,,,1995
79,,,,,,,,,,474149.7493,,,,1995
80,,,,111031.7492,,,,,,473426.2213,,,,1995
81,,,,,,,,,,152611.9131,,,,1995
82,,,,,,,,,,137514.2493,,,,1995
83,,,,,,,,,,109025.9235,,,,1995
84,,,,,,,,,,430835.2978,,,,1995
85,,,,158925.2985,,,,,,,,,,1995
86,,,,,,,,,,157529.6188,,,,1995
87,,,,139875.8089,,,,,,139638.3114,,,,1995
90,,,,,,,,,,110804.6557,,,,1995
96,,171633.0779,,191100.2948,,,,,,,,,,1995
98,,,,198335.1059,,,,,,,,,,1995
141,,,,634744.2103,,,,,,,,,,1995
3,,,,,109.5770387,,,,,,,,,1996
5,1155.057477,,,,3221.717896,,,,,,,,,1996
6,21217.47451,,,,13774.81741,,,,,,,,,1996
7,35145.14806,,,,70890.70278,,11790.16939,,,,198.301858,,4063.053716,1996
8,31867.9295,4935.70807,,,189751.5637,,49976.13119,,,,1195.453714,7131.521181,2719.908025,1996
9,44710.56348,,,,152655.1792,,204759.7721,5247.643462,2775.423857,,373.7993442,28594.76658,7564.460906,1996
10,484173.1034,8229.501802,,,143082.3217,,197868.0715,72562.70811,12236.65833,,,7211.43228,6487.633019,1996
11,845230.7079,,,,96991.12781,,98896.05303,228324.0342,,,,,45007.82458,1996
12,798750.8504,,,,110952.2691,,690.3424553,500500.3334,18187.33699,,,9615.915509,44247.56251,1996
13,676175.4887,5664.238888,,,163897.9937,,,628175.7286,73418.63695,,3214.208868,96170.50438,48451.79178,1996
14,767534.5317,12731.52118,,,201997.6485,5763.252159,,1040281.723,363282.5826,,,237495.0324,74916.38599,1996
15,1064149.283,47207.593,,,246973.7456,49295.46053,9896.089353,1303484.36,998432.7264,,4786.534237,255891.9196,137809.7102,1996
16,1548979.98,85271.6212,,,399333.0996,447022.9245,11282.28657,1288555.12,2325537.302,,658.6192797,130224.8282,135416.7539,1996
17,1648498.191,117613.7137,,,545394.7198,798990.8768,47309.17987,1754822.773,3033222.434,,3341.996164,95818.04894,427062.2745,1996
18,1519527.466,150074.5997,,,893600.3601,748091.3908,283074.7801,2542084.053,2337000.206,,10145.32533,156818.0501,842241.6585,1996
19,1904528.041,57607.69797,,,1374953.581,273028.6809,668935.6049,2391532.788,1596286.643,,33644.61297,280780.2191,640141.8803,1996
20,1992004.624,186305.4391,,,2288948.737,141566.0177,1115072.826,3567239.195,1614519.63,,26051.91642,359295.6841,835910.7446,1996
21,2212625.165,114957.3058,21704.47662,,1976416.516,90011.54516,1567522.722,3328246.731,902149.518,,4812.335068,187784.2502,1524073.373,1996
22,2325936.199,108542.6574,,,2955823.589,22536.62658,1743621.404,4884527.578,725730.0623,,5651.976567,260318.4368,3292181.233,1996
23,2718610.824,212932.9295,,,2855136.877,9365.759517,1436676.818,4353783.124,917801.6772,,15133.54746,306647.1681,2873282.737,1996
24,3613600.661,286400.8623,,,4318577.001,36207.99616,1080567.656,1867913.743,3072474.229,,29077.25889,407052.7318,4468213.886,1996
25,4114333.67,174872.2021,1158750.71,,5341118.486,35647.06881,584683.5495,2588334.423,7835906.073,12264.35512,24138.34643,575566.234,5026600.212,1996
26,4010825.183,409014.0796,5227093.933,,7807394.998,38849.29072,350394.4446,1339490.551,19237388.26,12851.51548,99406.25904,543614.0647,4452333.323,1996
27,3435641.118,387582.9503,24279490.62,,8640901.406,70747.95207,410422.837,576899.6372,23508855.46,,94473.25867,317048.4863,3310735.017,1996
28,3371406.469,610055.7628,50452034.86,,10913794.14,140458.14,347000.8256,213518.9639,22303333.07,,165846.5102,209093.7937,1749960.331,1996
29,3971166.367,999572.4234,92502998.05,,11393702.45,218382.6965,1226293.594,,17434060.19,45482.93104,202023.6175,318513.3092,1566822.891,1996
30,3467616.859,945120.0661,78210522.02,,14459997.68,277426.8894,2288424.721,,10533809.4,59167.46061,368663.0939,371498.1305,1491782.638,1996
31,3083533.112,1390567.881,75033985.74,,14677311.19,213018.3689,2494496.588,,4952276.514,37484.28775,387972.3611,300408.059,1543803.405,1996
32,3799687.955,1016595.608,,,13875007.2,263716.6721,2743384.283,,3043271.215,4672.00965,574562.2716,353950.16,1169096.498,1996
33,3112288.855,855393.8149,95766545.87,,10468838.94,455183.7801,3835502.713,,1642834.296,14504.4276,720640.9926,526740.6636,1012357.287,1996
34,3281605.167,750098.2401,125180366.3,,6110860.288,506549.2713,3921453.741,,433048.5007,14999.30175,789631.4813,404059.0392,408918.5681,1996
35,1685323.282,962669.7699,74571583.29,,4990683.603,530593.1893,3384478.259,,163238.4084,10335.47206,690094.5314,349768.4268,400518.9822,1996
36,2259820.264,751595.0142,64075151.79,4302.98238,3116541.138,373096.6475,3651377.585,,72180.40155,10679.15457,711959.9036,333897.6673,205910.466,1996
37,1637974.456,943954.8557,43414078.7,,2246410.784,292784.5229,3388256.561,,55450.07121,32071.69098,430280.1296,113022.3451,177362.4608,1996
38,1222875.675,830365.8661,37247429.9,,918239.9285,123285.0987,2983375.256,,203687.7589,28491.66063,525194.5033,143985.6208,25773.56868,1996
39,1209645.768,770199.9455,1801165.356,20287.70717,575982.5726,213767.018,2544952.911,,102930.8871,52435.56404,661085.2229,242079.9912,,1996
40,922973.533,788092.6642,3747581.547,4561.252156,511686.4897,42367.62144,2629677.531,,131133.7131,48663.0528,580407.7175,273811.9298,,1996
41,624376.5903,905374.9509,859072.3725,,267120.6649,82632.28286,3711985.18,,231679.0798,,439729.6696,129516.6403,,1996
42,814981.7114,844295.4658,,,182478.7027,117694.866,2326618.264,,13688.6505,6499.884354,444846.5071,31372.68429,28129.10516,1996
43,549689.0166,1010859.83,,5163.288124,237941.6478,212130.1304,4076100.915,,18167.90014,41350.80936,488288.1984,71794.49,,1996
44,222065.9486,1041968.561,,5323.303652,463612.7969,114864.1989,2630265.131,,22543.1094,20867.11418,284048.6256,83044.35609,,1996
45,176543.0073,695883.0535,,5281.33242,74841.60675,129855.844,2717296.175,,36750.37825,7200.063073,238863.9208,17529.20478,,1996
46,155307.7141,751600.5019,,32427.41341,314592.679,88811.79209,2103514.205,,20559.29501,,207416.2397,33064.58953,,1996
47,192465.5849,599638.1004,,27905.67699,,173641.6398,1441214.972,,157632.3735,,201797.3374,40401.68594,,1996
48,62890.29011,605235.4759,,30691.04133,86891.28023,148160.3049,1117576.115,,170526.8033,16014.83879,224784.1842,,,1996
49,103893.6179,829406.5415,,66021.19266,91339.45263,266726.1311,474804.9762,,46658.95712,,161842.2865,,,1996
50,33841.30041,611889.8438,,31117.34541,,158406.1247,509394.5319,,,,69096.84488,20752.82094,,1996
51,173315.1125,571006.0346,,,,38347.62095,200246.1296,,25417.99931,,127107.7803,,,1996
52,,417574.3054,,40937.76689,,40703.8878,65067.54114,,202416.6519,,221185.8226,,,1996
53,,417857.6696,,34986.55077,114764.9425,45075.2466,158621.1446,,,,351761.3244,,,1996
54,164689.4949,547594.4611,,44105.38728,,,205224.7386,,150693.67,,111569.5736,,,1996
55,,415992.0823,,7683.161058,,,89759.15807,,,,138917.9673,,,1996
56,,433001.7284,,42016.30574,,,41702.45169,,241102.2492,,96533.39811,,,1996
57,44852.41589,407267.4892,,,,,28635.74322,,,,125242.9257,,,1996
58,49978.59531,232490.2658,,51773.19061,,56285.50293,41460.78177,,,,104164.5011,,,1996
59,77782.82247,447962.078,,,,,,,87941.74777,31501.97488,35918.46369,,,1996
60,81177.99928,132221.744,,57107.79299,,,5681.694626,,,,151025.2139,,,1996
61,,306219.1526,,,,,27420.19567,,,,158292.3806,,,1996
62,,59740.14419,,61788.1265,,,56783.68277,,,23745.85246,103517.1327,,,1996
63,,,,,,,,,,23557.5019,,,,1996
64,,218521.1023,,,,,,,,48562.04182,,,,1996
65,,122731.4337,,70800.13252,,,31507.69919,,,,,,,1996
66,,,,,,,,,,52491.23125,,,,1996
67,,187318.324,,,,73337.45092,,,,83411.79915,,,,1996
68,,132369.1181,,,,,,,,137877.7839,,,,1996
69,,259776.0225,,,,,,,,29723.27264,,,,1996
70,,228046.2183,,,,,,,,5021.902331,,,,1996
72,,95239.30626,,,,,,,,5416.849308,,,,1996
73,,,,113247.8787,,,,,,36568.74155,,,,1996
74,,266393.7921,,,,,42878.69625,,,105450.9986,,,,1996
75,,107884.4523,,,,,,,,70543.29849,,,,1996
76,,83503.70468,,84227.86892,,,,,,76600.96743,,,,1996
77,,233921.1789,,71781.5596,,,,,,187982.9029,,,,1996
78,,295215.3941,,,,,,,,,,,,1996
79,,95146.2403,,,,,,,,,,,,1996
80,,,,,,,,,,162634.3733,,,,1996
82,,,,116020.5641,,,,,,,,,,1996
83,,256989.9902,,119071.6728,,,,,,8059.321779,,,,1996
84,,305980.3382,,,,,,,,,,,,1996
87,,,,116004.8259,,,,,,,,,,1996
91,,,,147222.3477,,,,,,,,,,1996
92,,,,176485.1408,,,,,,,,,,1996
97,,239089.7756,,,,,,,,,,,,1996
4,,,,,999.3512959,,,,,,,,,1997
5,260.8878982,,,,20965.91414,,432.6217257,378.6589116,,,271.6023069,,,1997
6,11333.72968,,,,18693.41959,,693.6057732,6063.503902,,,1120.628644,4122.491498,,1997
7,9929.411248,,,,89779.29415,,2556.420754,25170.2749,,,2050.900026,14564.60586,,1997
8,24554.5866,6839.360884,,,178406.4923,,2934.695543,7108.289879,,,953.3427728,50250.22716,,1997
9,28519.24115,,,,104283.3855,3084.25373,22438.94921,5053.980186,,,7223.355472,217991.1608,19519.36992,1997
10,210371.9004,7524.218956,,,77411.55496,7842.766427,8570.713948,7431.895056,1227.551841,,,276029.8399,36539.36959,1997
11,291910.1112,,,,129461.7679,,2949.776393,,18516.14189,,,166697.6135,38989.84332,1997
12,481055.1108,,,,92106.78663,,,,48069.36488,,,58696.83523,,1997
13,789694.485,,,,108403.5891,,,89725.03898,415415.6149,,,29790.65011,45279.26989,1997
14,851223.4595,,,,136190.1684,6086.64908,,639626.6317,1253240.56,,,3205.749044,22735.12721,1997
15,1239923.336,,,,292806.9822,,,1045071.227,3941994.013,,,22943.88482,110640.0886,1997
16,1474796.743,,10053.90727,,528777.5972,,9009.667532,2018446.816,4250392.032,,,,291957.5498,1997
17,1387060.661,15265.88172,,,835255.9211,,25742.15382,2771906.711,4937561.928,,,179786.8533,589705.67,1997
18,1586458.679,31986.2167,33239.82138,,517661.1303,,83662.51263,3049143.851,3090870.206,,6669.802331,266288.2805,1462606.469,1997
19,2163383.219,5643.390115,,,470092.4033,,63334.11182,3832132.136,1201009.255,,13876.93984,492164.007,1805616.575,1997
20,2245367.58,61679.52068,,,932146.48,,335108.041,5497075.712,522632.1524,,33031.25485,398451.149,1907152.822,1997
21,2597329.108,76568.29177,,,1448349.735,14533.04146,897240.014,5055054.989,1139064.686,,26330.02888,426831.7777,2677166.927,1997
22,2587051.717,70407.4555,,,1724158.614,,1541366.105,6350114.317,1517218.496,,54221.05654,565397.1777,5683425.08,1997
23,2345099.695,143994.1519,60688.74403,,2053454.957,37925.79776,1480112.031,10668804.09,3920201.475,,53592.76619,597383.3445,7521503.711,1997
24,2522335.171,280770.4396,780339.5788,,2468446.073,199424.5788,1076558.888,10163783.39,9128251.693,4248.780191,57620.10145,1003967.986,9946087.8,1997
25,3075469.376,155362.9934,1274386.581,,2232232.584,431764.1291,995116.4507,8559586.183,12333845.14,,63414.01976,712597.9349,9977641.259,1997
26,2021536.171,280055.6371,4721591.996,,2637238.885,401403.3273,1410995.873,4679982.016,9401210.79,,179709.0907,592316.9382,13594457.02,1997
27,2786833.291,211679.0493,13932356.64,,2624137.719,695045.3917,2282969.768,3720299.567,8572472.858,,120378.7453,601797.1435,10892987.15,1997
28,2970736.936,431469.6571,35167009.68,,3219999.92,359363.1387,2791301.341,912851.7217,8078125.975,,226489.5766,715441.1309,9921752.909,1997
29,3093634.929,257242.3324,81991988.39,,7463328.435,212419.1514,3046231.651,,6913031.766,,347158.8287,529593.2719,8399766.683,1997
30,2842961.354,335098.5705,92337451.7,,12256457.13,76310.46036,2275601.266,,5244306.39,20018.40428,496588.0858,462657.7095,7585678.215,1997
31,3739467.873,261251.3768,54107139.1,41357.63569,13972668.57,71523.05869,1339783.452,,2432731.828,,606275.8429,439668.0839,4824499.472,1997
32,2651654.851,217709.6708,,,15965804.76,120158.8996,1422330.372,,2377141.271,,982267.3769,601647.6955,5645458.921,1997
33,2282037.258,321449.8215,35299944.65,,12615113.89,53402.10232,1246721.565,,787367.2439,,913053.9061,1042221.199,3680059.711,1997
34,1782155.528,414060.9017,42129112.92,58192.6133,7006215.334,72449.45073,1661146.365,,615521.6938,15681.20947,1095332.025,738539.6225,1784832.795,1997
35,1645391.799,518533.6892,34437909.34,17158.8461,4289994.38,95977.31183,1955249.916,,668868.5688,,1354966.31,504874.1834,1072273.077,1997
36,2539374.83,360128.0456,42664911.61,25803.67199,1832754.226,115118.2605,2503766.642,,322933.3916,5799.303737,1669598.426,565867.2894,1414431.461,1997
37,2335544.633,527570.4547,36995617.43,,1022993.979,64803.20902,2734922.144,,348500.7679,,826212.1734,398356.0614,736646.1783,1997
38,1604718.504,630996.25,22265392.68,68764.72785,692467.7328,66498.41775,2383844.38,,100563.7508,,1329435.802,513577.9374,413615.7622,1997
39,1355606.265,603254.7284,3285551.836,,499857.9932,262882.927,2155499.628,,20746.92885,,1727644.147,302913.6024,397920.2678,1997
40,711562.2115,813169.899,1804521.618,,473399.6538,215341.8036,2238707.811,,32270.97616,,1382164.851,193490.919,42559.92002,1997
41,811743.5688,785344.5697,,,290389.9499,191843.494,2254095.663,,72623.85849,,750901.4066,289659.8343,,1997
42,264085.1817,673243.4036,,,185149.0086,399319.2355,2455572.202,,39513.04881,27719.78082,811482.1087,86907.7739,,1997
43,284907.4886,844333.2342,,,353974.9245,330814.8706,2800449.764,,92064.1904,14294.22854,385815.4826,92733.48599,,1997
44,438021.1835,629994.4446,,40904.89457,167573.6806,261959.2817,2449331.908,,,14749.16792,711386.9697,123905.5786,,1997
45,562779.6886,583144.4342,,41068.17858,88117.29542,121571.4816,2064078.195,,15393.64524,7613.070921,415105.9551,53734.28485,24906.41738,1997
46,226452.3639,834808.9235,,11631.50023,133638.6678,55590.98623,1445923.549,,47622.37906,,402156.2173,,,1997
47,314236.5825,313634.6524,,,,63066.58214,1391727.947,,16740.51008,8125.805621,312755.2276,14810.87662,,1997
48,176649.0419,487161.0017,,12043.3907,,,911555.9766,,,,470973.4477,44591.29728,,1997
49,217587.2273,452506.6166,,28659.9088,107961.7542,75349.05811,699874.1954,,62445.16692,,364040.1983,15897.8987,,1997
50,121276.1164,571871.5529,,,,78622.20894,593153.8942,,19028.00431,,130378.2547,,,1997
51,158999.4526,246110.4563,,,,,496939.7036,,,,384913.8203,,,1997
52,78903.87206,333697.6948,,,125697.1631,166823.8586,216855.9885,,,,287267.2921,,,1997
53,180089.2221,194998.6699,,14585.63623,,45015.03322,329256.8487,,,,425438.4092,,,1997
54,85568.26986,203782.4555,,,,45669.33249,118021.8364,,,,255624.6524,,,1997
55,,257285.2442,,26151.04213,,47958.32537,32192.33939,,139869.9584,,163881.7772,,,1997
56,46505.0179,310597.6906,,,,45254.96452,,,102325.0602,32855.73544,155954.2323,74141.96251,,1997
57,,364839.2041,,,,152294.4369,,,,,308055.718,,,1997
58,50632.96487,131287.4445,,,,,,,,,37114.21074,,,1997
59,,,,,,51705.97414,35114.06827,,,,26709.62479,,,1997
60,,152690.1064,,,,,36367.91535,,,,79837.8496,,,1997
61,,25471.30327,,,,,37664.47236,,,,30456.99277,,,1997
62,,93031.18538,,,,,39005.1154,,,,199987.3118,,,1997
63,,97454.23604,,,,,36400.11731,,,,148144.1091,,,1997
64,,218330.099,,,,,41824.07042,,,44179.34358,,,,1997
65,,85614.82768,,,,,,,,137546.8119,,,,1997
66,,54331.60581,,,,,,,,142733.0102,103353.1991,,,1997
67,,365180.1718,,,,,,,,148098.7571,137067.0941,,,1997
68,,61121.38922,,,,,48049.43161,,,250074.3223,,,,1997
69,,63873.8396,,,,,,,,425005.4784,,,,1997
70,,66719.71545,,,,84904.40179,,,,495880.5653,,,,1997
71,,,,,,,,,,457059.6951,,,,1997
72,,145391.6463,,,,,,,,526129.5481,,,,1997
73,,,,,,,,,,558500.8187,,,,1997
74,,79058.14979,,,,,,,,445319.9995,,,,1997
75,,,,231252.3457,,,,,,467815.6643,,,,1997
76,,,,,,,,,,464928.6227,,,,1997
77,,,,,,,,,,689088.7106,,,,1997
78,,197134.3752,,,,,,,,516243.081,,,,1997
79,,,,,,,,,,530101.636,,,,1997
80,,,,,,,,,,548461.9711,,,,1997
81,,,,,,,,,,571984.7361,,,,1997
82,,,,,,,,,,377818.9812,,,,1997
83,,,,114930.8759,,,,,,433156.5055,,,,1997
84,,,,,,,,,,179059.8132,,,,1997
85,,121369.1669,,,,,,,,92498.77304,,,,1997
86,,,,,,,,,,137947.186,,,,1997
87,,,,,,,,,,98649.42696,,,,1997
88,,,,,,,,,,305496.8582,,,,1997
89,,,,,,,,,,105087.5502,,,,1997
93,,,,164205.4918,,,,,,,,,,1997
97,,,,187577.4625,,,,,,,,,,1997
109,,,,377206.8868,,,,,,,,,,1997
4,,,,,6182.679417,,234.8595423,,,,,,,1998
5,726.626532,4085.265012,,,11790.90455,,130.2115418,,,,,,758.1703305,1998
6,8162.566883,1816.252561,,,34146.96558,,,,,,,2378.285526,7021.355132,1998
7,30568.76989,13361.00081,,,134335.9651,,3072.839505,,,,,22414.02254,25201.14692,1998
8,103853.0699,,,,234467.1577,,17569.84705,2085.651604,2010.289528,,,86250.70652,47265.97162,1998
9,317167.3416,4262.933093,,,149943.3751,,51710.1587,,2321.289098,,,85177.20317,110189.6496,1998
10,418278.1549,,,,210112.3882,,76460.08238,,10025.03283,,,12370.75444,105852.234,1998
11,667105.131,,,,242261.3935,,30871.36524,51550.91849,17915.33772,,,47445.19534,200655.1405,1998
12,790954.5672,11307.73342,,,235499.4585,6444.119536,9824.909281,532960.667,141327.7809,,,33577.01547,306639.6279,1998
13,616141.06,,,,396219.6843,,4246.097733,1223852.463,430099.6062,,,158986.8794,565826.2207,1998
14,767324.1099,,,,954247.3208,,7954.605308,1397191.21,849846.7156,,,213791.9973,749953.759,1998
15,1323652.215,,,,1341375.498,28802.59462,13709.13266,1376487.75,968599.9649,,,430156.8023,794716.0831,1998
16,1635498.529,42742.7551,,,761176.5034,15265.76725,39728.01874,2298331.916,690525.1989,,,363443.7572,972384.1261,1998
17,1891134.708,97242.6932,,,586087.0795,30400.79688,162290.542,9070111.749,397283.5055,,4058.049213,82937.62538,1110698.579,1998
18,2230388.014,16421.35464,150911.2129,,356623.1736,23080.25386,244003.2912,18595596.76,175124.7933,,,96129.09946,1491126.651,1998
19,2733510.861,168237.8351,,,401349.6311,,446781.4332,38765634.99,118748.7053,,6464.534802,120932.1547,1842158.698,1998
20,3190360.793,86387.32501,,,534061.7338,,455673.9808,56661051.69,319042.5553,,3542.028497,97799.56052,2010016.376,1998
21,3152438.851,205434.0851,,,514542.3295,,428387.8168,72347058.63,1175566.268,,3853.922439,218087.7759,2278475.515,1998
22,4209101.412,171187.3871,,,554178.8682,,173094.154,116740108,3025840.968,,,261968.5034,2362214.107,1998
23,4412305.474,60493.91368,492456.9444,,774454.5466,12079.21168,158234.958,121825135.2,4528947.29,,,391694.6629,3819096.589,1998
24,4314240.568,74315.21589,2924263.096,,996530.6588,54167.58873,56516.03014,102954993.1,6037608.274,,73720.23754,464447.7893,3932916.26,1998
25,5076709.901,135516.1913,4622604.614,,598074.5615,43100.52569,18945.62568,49240572.32,5949329.799,,55320.15922,677021.547,4182489.388,1998
