V,Country,Division,Species Name,Metric Tonnes
1984,CANADA MARITIMES - CAN-M,4VS,WITCH FLOUNDER - WIT,284
1984,CANADA MARITIMES - CAN-M,4X,SWORDFISH - SWO,278
1984,CANADA MARITIMES - CAN-M,4VN,HADDOCK - HAD,276
1984,CANADA MARITIMES - CAN-M,4VN,WHITE HAKE - HKW,232
1984,CANADA MARITIMES - CAN-M,4X,AMERICAN PLAICE - PLA,220
1984,CANADA MARITIMES - CAN-M,4W,PINK (=PANDALID) SHRIMPS - PAN,211
1984,CANADA MARITIMES - CAN-M,4W,AMERICAN PLAICE - PLA,209
1984,CANADA MARITIMES - CAN-M,4W,CUSK (TUSK) - USK,181
1984,CANADA MARITIMES - CAN-M,4VS,WOLFFISHES (CATFISH) (NS) - CAT,173
1984,CANADA MARITIMES - CAN-M,4VN,ALEWIFE - ALE,172
1984,CANADA MARITIMES - CAN-M,4X,YELLOWTAIL FLOUNDER - YEL,165
1984,CANADA MARITIMES - CAN-M,4X,JONAH CRAB - CRJ,163
1984,CANADA MARITIMES - CAN-M,4W,SOFT CLAM - CLS,148
1984,CANADA MARITIMES - CAN-M,4X,PERIWINKLES (NS) - PER,136
1984,CANADA MARITIMES - CAN-M,4W,AMERICAN ANGLER - ANG,136
1984,CANADA MARITIMES - CAN-M,4W,ALEWIFE - ALE,124
1984,CANADA MARITIMES - CAN-M,4VN,WOLFFISHES (CATFISH) (NS) - CAT,120
1984,CANADA MARITIMES - CAN-M,4W,WITCH FLOUNDER - WIT,119
1984,CANADA MARITIMES - CAN-M,4W,SWORDFISH - SWO,111
1984,CANADA MARITIMES - CAN-M,4X,RED CRAB - CRR,97
1984,CANADA MARITIMES - CAN-M,4W,WOLFFISHES (CATFISH) (NS) - CAT,73
1984,CANADA MARITIMES - CAN-M,4VN,TROUTS (NS) - TRO,71
1984,CANADA MARITIMES - CAN-M,4VN,QUEEN CRAB - CRQ,71
1984,CANADA MARITIMES - CAN-M,4VS,CUSK (TUSK) - USK,68
1984,CANADA MARITIMES - CAN-M,4VS,SWORDFISH - SWO,67
1984,CANADA MARITIMES - CAN-M,4VN,YELLOWTAIL FLOUNDER - YEL,65
1984,CANADA MARITIMES - CAN-M,4VS,GROUNDFISHES (NS) - GRO,57
1984,CANADA MARITIMES - CAN-M,4W,QUEEN CRAB - CRQ,53
1984,CANADA MARITIMES - CAN-M,4X,OCEAN QUAHOG - CLQ,52
1984,CANADA MARITIMES - CAN-M,4VN,SEA SCALLOP - SCA,51
1984,CANADA MARITIMES - CAN-M,4X,SKATES (NS) - SKA,49
1984,CANADA MARITIMES - CAN-M,4W,YELLOWTAIL FLOUNDER - YEL,44
1984,CANADA MARITIMES - CAN-M,4VN,SWORDFISH - SWO,30
1984,CANADA MARITIMES - CAN-M,4VN,AMERICAN CUPPED OYSTER - OYA,29
1984,CANADA MARITIMES - CAN-M,4X,MARINE CRABS (NS) - CRA,28
1984,CANADA MARITIMES - CAN-M,4W,RED CRAB - CRR,28
1984,CANADA MARITIMES - CAN-M,4VS,SEA SCALLOP - SCA,26
1984,CANADA MARITIMES - CAN-M,4X,LARGE SHARKS (NS) - SHX,23
1984,CANADA MARITIMES - CAN-M,4W,AMERICAN CUPPED OYSTER - OYA,21
1984,CANADA MARITIMES - CAN-M,4VS,PINK (=PANDALID) SHRIMPS - PAN,19
1984,CANADA MARITIMES - CAN-M,4X,AMERICAN SHAD - SHA,17
1984,CANADA MARITIMES - CAN-M,4X,BLUE MUSSEL - MUS,13
1984,CANADA MARITIMES - CAN-M,4VN,ATLANTIC HALIBUT - HAL,12
1984,CANADA MARITIMES - CAN-M,4W,GROUNDFISHES (NS) - GRO,11
1984,CANADA MARITIMES - CAN-M,4W,GREENLAND HALIBUT - GHL,10
1984,CANADA MARITIMES - CAN-M,4W,SKATES (NS) - SKA,9
1984,CANADA MARITIMES - CAN-M,4X,PORBEAGLE - POR,9
1984,CANADA MARITIMES - CAN-M,4X,ATLANTIC ROCK CRAB - CRK,8
1984,CANADA MARITIMES - CAN-M,4VS,AMERICAN ANGLER - ANG,8
1984,CANADA MARITIMES - CAN-M,4VS,SKATES (NS) - SKA,7
1984,CANADA MARITIMES - CAN-M,4W,BLUE MUSSEL - MUS,7
1984,CANADA MARITIMES - CAN-M,4X,SILVER HAKE - HKS,7
1984,CANADA MARITIMES - CAN-M,4VN,RAINBOW SMELT - SMR,6
1984,CANADA MARITIMES - CAN-M,4X,STURGEONS (NS) - STU,5
1984,CANADA MARITIMES - CAN-M,4W,LARGE SHARKS (NS) - SHX,5
1984,CANADA MARITIMES - CAN-M,4VN,AMERICAN EEL - ELA,5
1984,CANADA MARITIMES - CAN-M,4VN,FLATFISHES (NS) - FLX,5
1984,CANADA MARITIMES - CAN-M,4W,WINTER FLOUNDER - FLW,5
1984,CANADA MARITIMES - CAN-M,4X,CLAMS (NS) - CLX,5
1984,CANADA MARITIMES - CAN-M,4VN,ATLANTIC SALMON - SAL,4
1984,CANADA MARITIMES - CAN-M,4X,ATLANTIC SALMON - SAL,3
1984,CANADA MARITIMES - CAN-M,4X,NORTHERN BLUEFIN TUNA - BFT,3
1984,CANADA MARITIMES - CAN-M,4X,AMERICAN EEL - ELA,3
1984,CANADA MARITIMES - CAN-M,4W,SILVER HAKE - HKS,3
1984,CANADA MARITIMES - CAN-M,4W,PORBEAGLE - POR,2
1984,CANADA MARITIMES - CAN-M,4VS,PORBEAGLE - POR,2
1984,CANADA MARITIMES - CAN-M,4W,NORTHERN BLUEFIN TUNA - BFT,2
1984,CANADA MARITIMES - CAN-M,4VS,WINTER FLOUNDER - FLW,2
1984,CANADA MARITIMES - CAN-M,4VN,CAPELIN - CAP,2
1984,CANADA MARITIMES - CAN-M,4X,ATLANTIC RAZOR CLAM - CLR,2
1984,CANADA MARITIMES - CAN-M,4VS,AMERICAN LOBSTER - LBA,2
1984,CANADA MARITIMES - CAN-M,4W,ATLANTIC SALMON - SAL,2
1984,CANADA MARITIMES - CAN-M,4X,TUNAS (NS) - TUN,2
1984,CANADA MARITIMES - CAN-M,4VN,AMERICAN ANGLER - ANG,2
1984,CANADA MARITIMES - CAN-M,4W,RAINBOW SMELT - SMR,2
1984,CANADA MARITIMES - CAN-M,4X,HARD CLAM - CLH,2
1984,CANADA MARITIMES - CAN-M,4W,FLATFISHES (NS) - FLX,2
1984,CANADA MARITIMES - CAN-M,4VS,GREENLAND HALIBUT - GHL,2
1984,CANADA MARITIMES - CAN-M,4VS,LARGE SHARKS (NS) - SHX,1
1984,CANADA MARITIMES - CAN-M,4X,(NORTHERN) SHORTFIN SQUID - SQI,1
1984,CANADA MARITIMES - CAN-M,4VN,BLUE MUSSEL - MUS,1
1984,CANADA MARITIMES - CAN-M,4VS,FLATFISHES (NS) - FLX,1
1984,CANADA MARITIMES - CAN-M,4W,TUNAS (NS) - TUN,1
1984,CANADA MARITIMES - CAN-M,4X,GREENLAND HALIBUT - GHL,1
1984,CANADA MARITIMES - CAN-M,4VN,GREENLAND HALIBUT - GHL,1
1984,CANADA MARITIMES - CAN-M,4VN,CUSK (TUSK) - USK,1
1984,CANADA MARITIMES - CAN-M,4X,YELLOWFIN TUNA - YFT,1
1984,CANADA MARITIMES - CAN-M,4X,STRIPED BASS - STB,1
1984,CANADA MARITIMES - CAN-M,4X,RAINBOW SMELT - SMR,1
1984,CANADA MARITIMES - CAN-M,4X,DOGFISHES (NS) - DGX,1
1984,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC COD - COD,1898
1984,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC COD - COD,1814
1984,CANADA NEWFOUNDLAND - CAN-N,4VS,POLLOCK (SAITHE) - POK,333
1984,CANADA NEWFOUNDLAND - CAN-N,4W,ATLANTIC COD - COD,164
1984,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC REDFISHES (NS) - RED,164
1984,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC REDFISHES (NS) - RED,148
1984,CANADA NEWFOUNDLAND - CAN-N,4VS,HADDOCK - HAD,137
1984,CANADA NEWFOUNDLAND - CAN-N,4VS,AMERICAN PLAICE - PLA,110
1984,CANADA NEWFOUNDLAND - CAN-N,4VS,YELLOWTAIL FLOUNDER - YEL,89
1984,CANADA NEWFOUNDLAND - CAN-N,4X,POLLOCK (SAITHE) - POK,70
1984,CANADA NEWFOUNDLAND - CAN-N,4W,HADDOCK - HAD,54
1984,CANADA NEWFOUNDLAND - CAN-N,4VN,AMERICAN PLAICE - PLA,41
1984,CANADA NEWFOUNDLAND - CAN-N,4VN,POLLOCK (SAITHE) - POK,41
1984,CANADA NEWFOUNDLAND - CAN-N,4VN,HADDOCK - HAD,23
1984,CANADA NEWFOUNDLAND - CAN-N,4X,HADDOCK - HAD,22
1984,CANADA NEWFOUNDLAND - CAN-N,4VN,YELLOWTAIL FLOUNDER - YEL,18
1984,CANADA NEWFOUNDLAND - CAN-N,4VS,WITCH FLOUNDER - WIT,17
1984,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC HALIBUT - HAL,13
1984,CANADA NEWFOUNDLAND - CAN-N,4W,POLLOCK (SAITHE) - POK,10
1984,CANADA NEWFOUNDLAND - CAN-N,4VS,WOLFFISHES (CATFISH) (NS) - CAT,10
1984,CANADA NEWFOUNDLAND - CAN-N,4VN,WOLFFISHES (CATFISH) (NS) - CAT,6
1984,CANADA NEWFOUNDLAND - CAN-N,4VN,WITCH FLOUNDER - WIT,6
1984,CANADA NEWFOUNDLAND - CAN-N,4X,ATLANTIC REDFISHES (NS) - RED,5
1984,CANADA NEWFOUNDLAND - CAN-N,4VN,WHITE HAKE - HKW,5
1984,CANADA NEWFOUNDLAND - CAN-N,4VS,WHITE HAKE - HKW,3
1984,CANADA NEWFOUNDLAND - CAN-N,4VS,SWORDFISH - SWO,3
1984,CANADA NEWFOUNDLAND - CAN-N,4W,ATLANTIC REDFISHES (NS) - RED,2
1984,CANADA NEWFOUNDLAND - CAN-N,4W,SWORDFISH - SWO,1
1984,CANADA NEWFOUNDLAND - CAN-N,4W,YELLOWTAIL FLOUNDER - YEL,1
1984,CANADA NEWFOUNDLAND - CAN-N,4W,AMERICAN PLAICE - PLA,1
1984,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC HALIBUT - HAL,1
1984,CANADA NEWFOUNDLAND - CAN-N,4VS,SPINY (=PICKED) DOGFISH - DGS,1
1984,CUBA - CUB,4W,SILVER HAKE - HKS,14496
1984,CUBA - CUB,4W,HADDOCK - HAD,229
1984,CUBA - CUB,4W,ARGENTINES (NS) - ARG,151
1984,CUBA - CUB,4W,POLLOCK (SAITHE) - POK,123
1984,CUBA - CUB,4W,RED HAKE - HKR,106
1984,CUBA - CUB,4W,GROUNDFISHES (NS) - GRO,42
1984,CUBA - CUB,4W,(NORTHERN) SHORTFIN SQUID - SQI,34
1984,CUBA - CUB,4W,ATLANTIC MACKEREL - MAC,32
1984,CUBA - CUB,4W,ATLANTIC COD - COD,24
1984,CUBA - CUB,4W,ATLANTIC REDFISHES (NS) - RED,11
1984,CUBA - CUB,4W,AMERICAN PLAICE - PLA,9
1984,CUBA - CUB,4W,SUMMER FLOUNDER - FLS,3
1984,CUBA - CUB,4W,YELLOWTAIL FLOUNDER - YEL,3
1984,FAROE ISLANDS - FRO,4VS,PORBEAGLE - POR,126
1984,FRANCE MAINLAND - E/FRA-M,4VN,ATLANTIC COD - COD,4347
1984,FRANCE MAINLAND - E/FRA-M,4VN,POLLOCK (SAITHE) - POK,39
1984,FRANCE MAINLAND - E/FRA-M,4VN,ATLANTIC HALIBUT - HAL,28
1984,FRANCE MAINLAND - E/FRA-M,4VN,HADDOCK - HAD,4
1984,FRANCE MAINLAND - E/FRA-M,4VN,SKATES (NS) - SKA,3
1984,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,ATLANTIC COD - COD,2123
1984,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,HADDOCK - HAD,7
1984,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,POLLOCK (SAITHE) - POK,7
1984,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,ATLANTIC HALIBUT - HAL,4
1984,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,ATLANTIC REDFISHES (NS) - RED,2
1984,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,SKATES (NS) - SKA,1
1984,GERMAN DEMOCRATIC REPUBLIC - DDR,4W,SILVER HAKE - HKS,93
1984,GERMAN DEMOCRATIC REPUBLIC - DDR,4W,POLLOCK (SAITHE) - POK,1
1984,GERMAN DEMOCRATIC REPUBLIC - DDR,4W,HADDOCK - HAD,1
1984,JAPAN - JPN,4VN,ATLANTIC REDFISHES (NS) - RED,843
1984,JAPAN - JPN,4W,SILVER HAKE - HKS,526
1984,JAPAN - JPN,4VS,ATLANTIC REDFISHES (NS) - RED,484
1984,JAPAN - JPN,4W,(NORTHERN) SHORTFIN SQUID - SQI,74
1984,JAPAN - JPN,4VN,LARGE SHARKS (NS) - SHX,38
1984,JAPAN - JPN,4VN,DOGFISHES (NS) - DGX,36
1984,JAPAN - JPN,4VN,FINFISHES (NS) - FIN,19
1984,JAPAN - JPN,4W,AMERICAN ANGLER - ANG,14
1984,JAPAN - JPN,4W,ARGENTINES (NS) - ARG,5
1984,JAPAN - JPN,4VS,ATLANTIC COD - COD,4
1984,JAPAN - JPN,4VS,SILVER HAKE - HKS,4
1984,JAPAN - JPN,4VS,ATLANTIC HALIBUT - HAL,4
1984,JAPAN - JPN,4VS,WHITE HAKE - HKW,3
1984,JAPAN - JPN,4W,HADDOCK - HAD,3
1984,JAPAN - JPN,4W,ATLANTIC REDFISHES (NS) - RED,3
1984,JAPAN - JPN,4VN,WITCH FLOUNDER - WIT,3
1984,JAPAN - JPN,4W,YELLOWTAIL FLOUNDER - YEL,3
1984,JAPAN - JPN,4VS,ARGENTINES (NS) - ARG,3
1984,JAPAN - JPN,4VN,GREENLAND HALIBUT - GHL,3
1984,JAPAN - JPN,4VN,WHITE HAKE - HKW,2
1984,JAPAN - JPN,4W,WITCH FLOUNDER - WIT,2
1984,JAPAN - JPN,4VS,FINFISHES (NS) - FIN,2
1984,JAPAN - JPN,4W,WHITE HAKE - HKW,2
1984,JAPAN - JPN,4VN,ATLANTIC HALIBUT - HAL,2
1984,JAPAN - JPN,4VN,GROUNDFISHES (NS) - GRO,2
1984,JAPAN - JPN,4VS,POLLOCK (SAITHE) - POK,1
1984,JAPAN - JPN,4W,FINFISHES (NS) - FIN,1
1984,JAPAN - JPN,4W,ATLANTIC COD - COD,1
1984,JAPAN - JPN,4VS,HADDOCK - HAD,1
1984,JAPAN - JPN,4VS,GROUNDFISHES (NS) - GRO,1
1984,JAPAN - JPN,4W,GROUNDFISHES (NS) - GRO,1
1984,JAPAN - JPN,4W,RED HAKE - HKR,1
1984,JAPAN - JPN,4VS,DOGFISHES (NS) - DGX,1
1984,JAPAN - JPN,4VN,ATLANTIC COD - COD,1
1984,JAPAN - JPN,4VS,WITCH FLOUNDER - WIT,1
1984,PORTUGAL - E/PRT,4W,SILVER HAKE - HKS,1714
1984,PORTUGAL - E/PRT,4VS,ATLANTIC COD - COD,282
1984,PORTUGAL - E/PRT,4W,ATLANTIC COD - COD,21
1984,PORTUGAL - E/PRT,4W,(NORTHERN) SHORTFIN SQUID - SQI,17
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,SILVER HAKE - HKS,57299
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,FINFISHES (NS) - FIN,3129
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,ATLANTIC MACKEREL - MAC,881
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,DOGFISHES (NS) - DGX,286
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,ARGENTINES (NS) - ARG,201
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,(NORTHERN) SHORTFIN SQUID - SQI,191
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,HADDOCK - HAD,168
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,SKATES (NS) - SKA,141
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,SILVER HAKE - HKS,124
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,ATLANTIC COD - COD,110
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,POLLOCK (SAITHE) - POK,97
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,AMERICAN PLAICE - PLA,65
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,RED HAKE - HKR,55
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,AMERICAN ANGLER - ANG,39
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,WITCH FLOUNDER - WIT,28
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,ATLANTIC REDFISHES (NS) - RED,22
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,FINFISHES (NS) - FIN,3
1984,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,HADDOCK - HAD,2
1984,UNITED STATES OF AMERICA - USA,4X,ATLANTIC REDFISHES (NS) - RED,872
1984,UNITED STATES OF AMERICA - USA,4X,POLLOCK (SAITHE) - POK,560
1984,UNITED STATES OF AMERICA - USA,4X,ATLANTIC COD - COD,277
1984,UNITED STATES OF AMERICA - USA,4X,WHITE HAKE - HKW,276
1984,UNITED STATES OF AMERICA - USA,4X,HADDOCK - HAD,205
1984,UNITED STATES OF AMERICA - USA,4X,WITCH FLOUNDER - WIT,162
1984,UNITED STATES OF AMERICA - USA,4X,AMERICAN PLAICE - PLA,115
1984,UNITED STATES OF AMERICA - USA,4X,SWORDFISH - SWO,100
1984,UNITED STATES OF AMERICA - USA,4X,CUSK (TUSK) - USK,80
1984,UNITED STATES OF AMERICA - USA,4X,AMERICAN LOBSTER - LBA,64
1984,UNITED STATES OF AMERICA - USA,4X,AMERICAN ANGLER - ANG,18
1984,UNITED STATES OF AMERICA - USA,4X,WOLFFISHES (CATFISH) (NS) - CAT,15
1984,UNITED STATES OF AMERICA - USA,4X,SKATES (NS) - SKA,9
1984,UNITED STATES OF AMERICA - USA,4X,YELLOWTAIL FLOUNDER - YEL,7
1984,UNITED STATES OF AMERICA - USA,4X,WINTER FLOUNDER - FLW,7
1984,UNITED STATES OF AMERICA - USA,4X,ATLANTIC HALIBUT - HAL,2
1984,UNITED STATES OF AMERICA - USA,4X,FLATFISHES (NS) - FLX,2
1984,UNITED STATES OF AMERICA - USA,4X,BIGEYE TUNA - BET,2
1984,UNITED STATES OF AMERICA - USA,4X,LARGE SHARKS (NS) - SHX,1
1984,UNITED STATES OF AMERICA - USA,4X,JONAH CRAB - CRJ,1
1983,CANADA MARITIMES - CAN-M,4X,ATLANTIC HERRING - HER,90853
1983,CANADA MARITIMES - CAN-M,4VS,ATLANTIC COD - COD,30923
1983,CANADA MARITIMES - CAN-M,4X,ATLANTIC COD - COD,26398
1983,CANADA MARITIMES - CAN-M,4X,HADDOCK - HAD,24841
1983,CANADA MARITIMES - CAN-M,4W,ATLANTIC COD - COD,18510
1983,CANADA MARITIMES - CAN-M,4X,POLLOCK (SAITHE) - POK,17571
1983,CANADA MARITIMES - CAN-M,4VN,ATLANTIC COD - COD,15450
1983,CANADA MARITIMES - CAN-M,4X,SEA SCALLOP - SCA,15234
1983,CANADA MARITIMES - CAN-M,4W,ATLANTIC HERRING - HER,11103
1983,CANADA MARITIMES - CAN-M,4W,HADDOCK - HAD,7206
1983,CANADA MARITIMES - CAN-M,4X,AMERICAN LOBSTER - LBA,6560
1983,CANADA MARITIMES - CAN-M,4W,POLLOCK (SAITHE) - POK,5279
1983,CANADA MARITIMES - CAN-M,4VS,POLLOCK (SAITHE) - POK,5227
1983,CANADA MARITIMES - CAN-M,4VN,ATLANTIC HERRING - HER,4149
1983,CANADA MARITIMES - CAN-M,4VS,AMERICAN PLAICE - PLA,3577
1983,CANADA MARITIMES - CAN-M,4X,ATLANTIC MACKEREL - MAC,3547
1983,CANADA MARITIMES - CAN-M,4X,CUSK (TUSK) - USK,3219
1983,CANADA MARITIMES - CAN-M,4VS,ATLANTIC REDFISHES (NS) - RED,3208
1983,CANADA MARITIMES - CAN-M,4X,ATLANTIC REDFISHES (NS) - RED,3109
1983,CANADA MARITIMES - CAN-M,4VN,ATLANTIC REDFISHES (NS) - RED,2795
1983,CANADA MARITIMES - CAN-M,4W,SEA SCALLOP - SCA,2482
1983,CANADA MARITIMES - CAN-M,4X,WHITE HAKE - HKW,2348
1983,CANADA MARITIMES - CAN-M,4X,FLATFISHES (NS) - FLX,2021
1983,CANADA MARITIMES - CAN-M,4VS,YELLOWTAIL FLOUNDER - YEL,1889
1983,CANADA MARITIMES - CAN-M,4VN,AMERICAN LOBSTER - LBA,1643
1983,CANADA MARITIMES - CAN-M,4X,SOFT CLAM - CLS,1599
1983,CANADA MARITIMES - CAN-M,4VS,HADDOCK - HAD,1478
1983,CANADA MARITIMES - CAN-M,4W,ATLANTIC REDFISHES (NS) - RED,1428
1983,CANADA MARITIMES - CAN-M,4X,WOLFFISHES (CATFISH) (NS) - CAT,1405
1983,CANADA MARITIMES - CAN-M,4VN,AMERICAN PLAICE - PLA,1343
1983,CANADA MARITIMES - CAN-M,4X,CLAMS (NS) - CLX,1300
1983,CANADA MARITIMES - CAN-M,4VN,ATLANTIC MACKEREL - MAC,1111
1983,CANADA MARITIMES - CAN-M,4X,WINTER FLOUNDER - FLW,912
1983,CANADA MARITIMES - CAN-M,4X,ATLANTIC HALIBUT - HAL,864
1983,CANADA MARITIMES - CAN-M,4X,GROUNDFISHES (NS) - GRO,811
1983,CANADA MARITIMES - CAN-M,4W,ATLANTIC MACKEREL - MAC,716
1983,CANADA MARITIMES - CAN-M,4W,SWORDFISH - SWO,685
1983,CANADA MARITIMES - CAN-M,4W,WHITE HAKE - HKW,626
1983,CANADA MARITIMES - CAN-M,4VN,WITCH FLOUNDER - WIT,616
1983,CANADA MARITIMES - CAN-M,4W,ATLANTIC HALIBUT - HAL,544
1983,CANADA MARITIMES - CAN-M,4X,WITCH FLOUNDER - WIT,482
1983,CANADA MARITIMES - CAN-M,4X,AMERICAN PLAICE - PLA,480
1983,CANADA MARITIMES - CAN-M,4W,PINK (=PANDALID) SHRIMPS - PAN,480
1983,CANADA MARITIMES - CAN-M,4VN,PINK (=PANDALID) SHRIMPS - PAN,468
1983,CANADA MARITIMES - CAN-M,4W,CUSK (TUSK) - USK,444
1983,CANADA MARITIMES - CAN-M,4W,AMERICAN PLAICE - PLA,387
1983,CANADA MARITIMES - CAN-M,4VS,ATLANTIC HALIBUT - HAL,387
1983,CANADA MARITIMES - CAN-M,4W,AMERICAN LOBSTER - LBA,386
1983,CANADA MARITIMES - CAN-M,4VN,WHITE HAKE - HKW,378
1983,CANADA MARITIMES - CAN-M,4X,YELLOWTAIL FLOUNDER - YEL,320
1983,CANADA MARITIMES - CAN-M,4X,ALEWIFE - ALE,314
1983,CANADA MARITIMES - CAN-M,4VS,WHITE HAKE - HKW,312
1983,CANADA MARITIMES - CAN-M,4X,AMERICAN ANGLER - ANG,270
1983,CANADA MARITIMES - CAN-M,4VS,WOLFFISHES (CATFISH) (NS) - CAT,267
1983,CANADA MARITIMES - CAN-M,4VN,QUEEN CRAB - CRQ,243
1983,CANADA MARITIMES - CAN-M,4VN,WOLFFISHES (CATFISH) (NS) - CAT,192
1983,CANADA MARITIMES - CAN-M,4VS,WITCH FLOUNDER - WIT,186
1983,CANADA MARITIMES - CAN-M,4VN,HADDOCK - HAD,183
1983,CANADA MARITIMES - CAN-M,4W,ALEWIFE - ALE,157
1983,CANADA MARITIMES - CAN-M,4W,WOLFFISHES (CATFISH) (NS) - CAT,151
1983,CANADA MARITIMES - CAN-M,4X,QUEEN CRAB - CRQ,142
1983,CANADA MARITIMES - CAN-M,4W,SOFT CLAM - CLS,125
1983,CANADA MARITIMES - CAN-M,4X,JONAH CRAB - CRJ,114
1983,CANADA MARITIMES - CAN-M,4W,WITCH FLOUNDER - WIT,113
1983,CANADA MARITIMES - CAN-M,4VN,SEA SCALLOP - SCA,107
1983,CANADA MARITIMES - CAN-M,4VN,POLLOCK (SAITHE) - POK,104
1983,CANADA MARITIMES - CAN-M,4VS,CUSK (TUSK) - USK,89
1983,CANADA MARITIMES - CAN-M,4X,SWORDFISH - SWO,81
1983,CANADA MARITIMES - CAN-M,4VS,WINTER FLOUNDER - FLW,68
1983,CANADA MARITIMES - CAN-M,4X,PERIWINKLES (NS) - PER,66
1983,CANADA MARITIMES - CAN-M,4VS,SWORDFISH - SWO,66
1983,CANADA MARITIMES - CAN-M,4W,QUEEN CRAB - CRQ,66
1983,CANADA MARITIMES - CAN-M,4W,CLAMS (NS) - CLX,62
1983,CANADA MARITIMES - CAN-M,4W,YELLOWTAIL FLOUNDER - YEL,59
1983,CANADA MARITIMES - CAN-M,4VS,PINK (=PANDALID) SHRIMPS - PAN,56
1983,CANADA MARITIMES - CAN-M,4VN,TROUTS (NS) - TRO,55
1983,CANADA MARITIMES - CAN-M,4X,AMERICAN SHAD - SHA,54
1983,CANADA MARITIMES - CAN-M,4X,MARINE CRABS (NS) - CRA,54
1983,CANADA MARITIMES - CAN-M,4VN,ALEWIFE - ALE,51
1983,CANADA MARITIMES - CAN-M,4VN,SWORDFISH - SWO,50
1983,CANADA MARITIMES - CAN-M,4VS,SEA SCALLOP - SCA,48
1983,CANADA MARITIMES - CAN-M,4W,GROUNDFISHES (NS) - GRO,39
1983,CANADA MARITIMES - CAN-M,4VN,YELLOWTAIL FLOUNDER - YEL,38
1983,CANADA MARITIMES - CAN-M,4VS,GROUNDFISHES (NS) - GRO,36
1983,CANADA MARITIMES - CAN-M,4VN,AMERICAN CUPPED OYSTER - OYA,35
1983,CANADA MARITIMES - CAN-M,4W,AMERICAN ANGLER - ANG,26
1983,CANADA MARITIMES - CAN-M,4VS,FLATFISHES (NS) - FLX,25
1983,CANADA MARITIMES - CAN-M,4X,ATLANTIC SALMON - SAL,20
1983,CANADA MARITIMES - CAN-M,4X,ATLANTIC ROCK CRAB - CRK,17
1983,CANADA MARITIMES - CAN-M,4X,BLUE MUSSEL - MUS,17
1983,CANADA MARITIMES - CAN-M,4X,AMERICAN EEL - ELA,17
1983,CANADA MARITIMES - CAN-M,4VN,ATLANTIC HALIBUT - HAL,15
1983,CANADA MARITIMES - CAN-M,4X,SILVER HAKE - HKS,14
1983,CANADA MARITIMES - CAN-M,4VN,ATLANTIC SALMON - SAL,10
1983,CANADA MARITIMES - CAN-M,4W,SKATES (NS) - SKA,9
1983,CANADA MARITIMES - CAN-M,4X,LARGE SHARKS (NS) - SHX,8
1983,CANADA MARITIMES - CAN-M,4X,(NORTHERN) SHORTFIN SQUID - SQI,8
1983,CANADA MARITIMES - CAN-M,4W,WINTER FLOUNDER - FLW,8
1983,CANADA MARITIMES - CAN-M,4VN,GROUNDFISHES (NS) - GRO,7
1983,CANADA MARITIMES - CAN-M,4X,NORTHERN BLUEFIN TUNA - BFT,7
1983,CANADA MARITIMES - CAN-M,4VS,ATLANTIC MACKEREL - MAC,5
1983,CANADA MARITIMES - CAN-M,4VN,FLATFISHES (NS) - FLX,5
1983,CANADA MARITIMES - CAN-M,4VN,CUSK (TUSK) - USK,4
1983,CANADA MARITIMES - CAN-M,4VN,WINTER FLOUNDER - FLW,4
1983,CANADA MARITIMES - CAN-M,4X,PORBEAGLE - POR,4
1983,CANADA MARITIMES - CAN-M,4W,PORBEAGLE - POR,4
